0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,7,7,20,80,110,113,142,156,172,180,196,227,239,298,309
0,0,0,0,0,0,0,0,0,0,0,0,2,16,126,126,161,171,197,241,278,329,344,358,384,402,449,472,498,524
0,0,0,0,0,1,1,1,6,6,6,6,9,13,23,25,27,27,33,33,45,56,69,75,99,119,127,140,157,189
0,0,0,0,0,1,1,3,6,10,10,17,23,24,25,26,37,55,86,110,119,161,205,250,283,302,332,370,427,492
0,0,0,0,0,1,3,12,22,31,31,31,32,40,49,139,177,268,394,447,513,616,838,930,989,1083,1164,1275,1335,1498
0,0,0,0,0,0,0,4,8,9,9,9,9,12,12,48,92,102,119,164,177,244,298,359,415,526,650,755,847,936
0,0,0,0,0,1,14,18,41,64,64,67,83,86,100,102,117,135,145,168,202,222,242,263,287,339,354,393,420,464
0,0,0,0,0,14,19,30,68,121,121,308,383,455,627,793,1059,1541,2003,2338,2733,3250,3846,4443,5049,5480,5965,6484,6908,7491
0,0,0,0,0,0,0,0,1,11,11,12,27,27,32,36,57,73,92,145,187,242,268,301,315,329,337,354,407,463
0,0,0,0,0,0,0,0,1,4,4,4,4,4,13,18,19,28,38,49,64,70,101,126,137,180,226,249,278,331
0,0,0,0,0,3,8,18,25,42,42,43,54,59,78,97,132,196,319,381,433,553,630,704,792,901,980,1049,1152,1295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,21,21,23,34,37,43,65,71,74,83
0,0,0,0,0,1,7,18,25,37,37,39,50,53,58,64,98,150,210,242,300,408,496,546,599,669,706,749,774,830
0,0,0,1,1,28,66,136,263,436,440,461,659,717,900,1001,1189,1460,1790,2232,2797,3457,4077,4708,5322,6283,7228,8119,9447,11058
0,0,0,0,0,0,0,0,2,10,10,11,11,13,18,19,22,32,46,63,86,105,131,169,210,264,316,344,410,479
0,0,0,0,0,0,1,2,8,15,15,16,19,62,128,168,191,257,301,358,414,446,533,570,620,683,759,789,832,968
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,19,21,26,27,34,35,57,61,75,99,109,119,119
0,0,0,8,8,38,177,344,611,1062,1081,1175,1861,2036,2987,3279,3893,4607,5678,7164,8847,10717,12091,13562,15006,17102,19234,21512,24365,27675
0,0,0,0,0,0,0,0,1,1,1,3,3,4,5,10,19,28,38,56,73,93,105,135,182,214,249,315,334,350
0,0,0,3,3,12,45,62,84,181,182,218,350,417,556,632,752,908,1128,1392,1761,2174,2451,2787,3087,3562,4020,4491,5069,5771
0,0,0,0,0,0,0,3,10,11,11,15,64,91,163,193,262,306,400,575,733,852,956,1063,1165,1368,1519,1676,1898,2221
0,0,0,0,0,4,24,29,31,37,37,37,57,60,72,83,95,104,134,175,221,255,344,390,429,486,535,591,622,697
0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,39,43,71,87,139,176,229,244,257,292,313,325,335,354,406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,11,14,14,15,15,15,15,16
0,0,0,0,0,0,0,1,5,12,13,17,40,54,108,145,241,382,476,539,652,751,858,948,1022,1203,1290,1398,1572,1784
0,0,0,0,0,15,34,58,112,188,198,292,478,600,964,1127,1418,1763,2251,2817,3413,4072,4824,5444,6214,6981,7558,8109,8826,9824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,3,4,9,11
0,0,0,0,0,0,0,0,0,0,0,0,22,57,213,225,270,287,332,441,624,678,711,750,867,975,1190,1313,1396,1519
0,0,0,0,0,0,0,0,0,2,2,2,11,16,20,20,23,28,34,41,45,55,64,76,88,102,110,129,147,172
0,0,0,0,0,1,1,1,6,36,36,36,41,42,45,46,54,62,67,92,105,122,157,200,297,366,395,442,471,548
0,0,0,0,0,0,1,1,5,8,8,11,18,20,26,42,77,99,166,232,261,370,460,565,663,782,860,959,1060,1218
0,0,0,0,0,0,0,0,1,4,4,4,5,10,10,10,29,34,43,63,89,106,117,139,166,206,252,308,363,416
0,0,0,0,0,0,1,5,8,20,20,21,25,26,27,33,33,39,64,98,109,135,152,169,178,201,220,237,312,353
0,0,0,0,0,1,2,6,12,14,14,14,17,17,19,20,23,42,58,74,88,124,194,261,288,314,331,350,373,420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,10,12,12,14,14,16,21,21,23,26
0,0,0,0,0,0,4,6,10,17,17,21,83,115,246,262,377,461,588,841,1086,1229,1407,1546,1631,1701,1804,1898,1953,2125
0,0,0,0,0,0,1,4,6,8,8,8,11,11,12,14,23,31,71,96,124,140,151,196,213,222,280,305,351,403
0,0,0,0,0,0,0,1,11,14,14,14,16,16,24,29,30,39,45,47,57,62,76,88,102,107,118,129,151,187
0,0,0,0,0,0,0,0,1,1,1,2,19,23,41,47,64,102,129,150,181,210,242,282,298,314,372,393,423,449
0,0,0,0,0,2,14,34,45,99,101,119,163,197,285,356,478,580,801,991,1275,1560,1821,2152,2473,2887,3210,3501,4007,4739
0,0,0,0,0,0,0,0,0,2,2,2,11,16,30,61,96,97,143,224,272,311,390,445,539,642,717,776,894,1059
0,0,0,0,0,0,1,2,10,13,13,13,21,24,33,38,88,98,123,145,194,250,291,359,420,531,638,705,747,962
0,0,0,0,0,0,0,3,6,7,7,7,9,9,10,17,30,42,65,77,105,129,145,164,233,276,314,337,351,373
0,0,0,0,0,0,0,0,5,10,10,12,17,17,20,25,30,46,55,73,85,102,124,139,162,177,189,197,212,236
0,0,0,0,0,0,0,2,5,10,10,11,23,25,63,73,100,132,186,228,277,292,343,363,414,481,513,596,648,702
0,0,0,2,2,4,10,14,24,44,44,46,65,74,121,134,165,197,244,299,395,441,507,549,598,695,734,801,905,1023
0,0,0,0,0,1,8,12,19,30,30,31,49,58,74,89,105,135,168,214,288,367,452,574,690,798,928,1052,1219,1417
0,0,0,0,0,0,6,6,6,15,15,15,28,32,50,52,71,88,98,114,128,149,160,172,177,202,226,245,266,312
0,0,0,0,0,0,0,2,6,14,14,14,22,27,48,60,70,93,100,114,135,168,184,194,207,227,260,313,363,407
0,0,0,0,0,0,2,3,4,9,10,12,13,18,30,33,45,55,72,88,107,120,142,177,196,233,255,293,329,363
0,0,0,0,0,4,17,41,52,75,79,87,118,127,199,231,280,366,445,612,796,959,1127,1308,1414,1628,1853,2044,2251,2552
0,0,0,0,0,1,4,8,10,15,16,16,19,19,28,34,47,52,75,106,122,136,168,192,210,261,291,350,394,442
0,0,0,0,0,2,3,3,4,8,8,11,26,30,39,52,60,91,134,160,189,230,264,332,390,432,495,543,622,660
0,0,0,0,0,0,2,5,5,8,8,12,18,19,32,37,48,53,61,82,101,135,168,209,249,290,343,374,428,506
0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,6,7,14,30,47,71,85
0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,4,4,4,4,11,23,26,27,28,28,33,41,52,62
0,0,0,0,0,1,5,9,16,31,32,35,60,60,94,109,143,174,211,269,339,427,501,582,646,754,853,964,1106,1304
0,0,0,0,0,0,0,1,8,11,11,11,34,50,88,109,136,160,219,305,388,465,506,656,707,747,817,926,1007,1165
0,0,0,2,2,2,4,6,8,16,16,16,31,34,49,61,70,95,115,167,232,285,364,403,435,510,560,642,766,872
0,0,0,0,0,0,2,2,3,12,15,15,23,24,40,54,80,108,140,202,270,406,609,761,890,981,1063,1177,1299,1459
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,9,9,9,9,11,29,32,34,35,38,45,64,68,76
0,0,0,0,0,0,0,0,3,3,3,4,7,12,22,49,61,89,126,145,208,223,286,331,377,416,454,496,527,569
0,0,0,0,0,0,6,14,17,25,25,42,65,76,89,118,128,175,249,295,334,387,428,479,521,586,679,810,913,1031
0,0,0,0,0,0,33,47,50,84,84,84,154,173,192,198,230,284,336,364,404,458,523,566,620,677,746,828,897,988
0,0,0,2,2,25,86,181,335,495,516,539,750,831,1116,1302,1618,1912,2388,2925,3553,4249,4940,5614,6300,7231,8161,8973,9953,11649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,16,27,27,30,41,44,55,70,119,140,180,241
0,0,0,0,0,3,3,28,50,90,90,91,102,103,103,105,110,116,124,160,171,207,240,264,294,327,346,382,406,457
0,0,0,0,0,0,0,0,2,3,3,5,9,21,42,55,67,76,88,135,216,262,301,343,359,396,419,437,455,524
0,0,0,0,0,0,1,1,2,5,5,7,21,23,26,28,33,62,69,89,114,132,157,186,209,235,261,269,293,337
0,0,0,0,0,0,0,2,3,9,9,10,12,19,35,36,40,68,84,106,135,169,199,227,244,274,290,328,390,477
0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,6,7,10,24,30,56,64,74,78,89,138,156,175,238
0,0,0,0,0,0,0,0,0,5,5,5,5,8,45,54,59,66,98,107,123,142,158,161,172,217,229,274,286,327
0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,11,16,27,35,42,44,49,53,60,62,69,96,120,134,156
0,0,0,0,0,0,1,1,1,16,16,37,61,77,85,87,94,96,105,115,143,156,163,167,170,175,195,214,217,243
0,0,0,2,2,38,167,318,506,883,892,974,1265,1351,1757,1882,2207,2658,3109,3718,4483,5148,6035,6849,7752,8778,9764,10870,11994,13542
0,0,0,0,0,0,0,0,0,0,0,0,11,21,24,45,57,63,72,85,103,134,144,154,169,179,222,239,259,292
0,0,0,0,0,0,8,8,11,29,29,62,98,130,202,234,322,364,499,617,782,908,1034,1153,1249,1413,1560,1764,1964,2144
0,0,0,0,0,0,31,41,58,120,123,153,250,283,409,475,687,837,941,1047,1241,1404,1598,1797,2011,2221,2439,2664,2921,3232
